ID,Vendor,Country,Shipment Mode,Weight (Kilograms),Freight Cost (USD),Line Item Value,Line Item Quantity,Unit Price,Scheduled Delivery Date,Delivered to Client Date,delay_days,is_delayed,delay_probability,risk_category
1513,"JSI R&T INSTITUTE, INC.",South Africa,UNKNOWN_MODE,1047.0,,2850.0,100,0.95,2008-01-29 00:00:00,2008-01-29 00:00:00,0,0,0.001,LOW
1519,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,Air,337.0,2535.4,18333.0,100,0.55,2008-03-28 00:00:00,2008-03-28 00:00:00,0,0,0.007,LOW
1527,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Nigeria,Air,3336.0,28002.75,270000.0,10000,1.35,2008-01-21 00:00:00,2008-01-21 00:00:00,0,0,0.113,LOW
1529,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Rwanda,Air,113.0,1511.25,30222.5,1099,0.46,2008-01-28 00:00:00,2008-01-28 00:00:00,0,0,0.002,LOW
1530,Aurobindo Pharma Limited,Vietnam,Air,125.0,2429.85,2100.0,1200,0.03,2008-02-01 00:00:00,2008-02-01 00:00:00,0,0,0.01,LOW
1531,Orasure Technologies Inc.,Kazakhstan,Air,1047.0,,17500.0,50,3.5,2007-12-27 00:00:00,2007-12-27 00:00:00,0,0,0.02,LOW
1549,"Orgenics, Ltd",Nigeria,Air,148.0,2577.27,51993.5,650,0.8,2008-02-05 00:00:00,2008-02-05 00:00:00,0,0,0.034,LOW
1587,"JSI R&T INSTITUTE, INC.",South Africa,UNKNOWN_MODE,1047.0,,573.0,100,0.1,2008-01-21 00:00:00,2008-01-04 00:00:00,-17,0,0.002,LOW
1593,"Trinity Biotech, Plc",Botswana,Air,154.0,2496.62,14400.0,450,1.6,2008-07-03 00:00:00,2008-07-03 00:00:00,0,0,0.0,LOW
1594,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Nigeria,Air,2907.0,18864.37,277290.0,10270,1.35,2008-09-19 00:00:00,2008-07-16 00:00:00,-65,0,0.006,LOW
1618,"Trinity Biotech, Plc",Mozambique,Air,9000.0,55746.59,288000.0,9000,1.6,2008-03-27 00:00:00,2008-03-27 00:00:00,0,0,0.007,LOW
1628,"Trinity Biotech, Plc",Zambia,Air,2052.0,24689.0,193280.0,6040,1.6,2008-05-14 00:00:00,2008-05-14 00:00:00,0,0,0.003,LOW
1634,"Orgenics, Ltd",Zambia,Air,284.0,,43.0,4300,0.0,2008-06-06 00:00:00,2008-05-30 00:00:00,-7,0,0.048,LOW
1637,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Côte d'Ivoire,Air,79.0,1104.69,7803.0,289,1.35,2009-03-04 00:00:00,2009-03-04 00:00:00,0,0,0.001,LOW
1638,"Orgenics, Ltd",Mozambique,Air,682.0,5298.9,215970.0,3000,0.72,2008-07-09 00:00:00,2008-07-04 00:00:00,-5,0,0.067,LOW
1643,"Orgenics, Ltd",Côte d'Ivoire,Air,1047.0,,0.7,70,0.0,2008-04-08 00:00:00,2008-04-04 00:00:00,-4,0,0.013,LOW
1644,"Orgenics, Ltd",Côte d'Ivoire,Air,255.0,5175.72,78120.0,1116,0.7,2008-07-22 00:00:00,2008-07-22 00:00:00,0,0,0.02,LOW
1645,"Orgenics, Ltd",Côte d'Ivoire,Air,256.0,7118.12,78120.0,1116,0.7,2008-12-19 00:00:00,2008-12-19 00:00:00,0,0,0.02,LOW
1646,"Trinity Biotech, Plc",Guyana,Air,832.0,3740.04,26624.0,832,1.6,2008-05-06 00:00:00,2008-05-06 00:00:00,0,0,0.003,LOW
1647,"Orgenics, Ltd",Guyana,Air,49.0,959.46,15333.87,213,0.72,2008-07-28 00:00:00,2008-07-28 00:00:00,0,0,0.007,LOW
1648,Orasure Technologies Inc.,Botswana,Air,39.0,604.0,3500.0,10,3.5,2008-04-11 00:00:00,2008-04-11 00:00:00,0,0,0.013,LOW
1660,"Orgenics, Ltd",Zimbabwe,Air,1047.0,,16.34,1634,0.0,2008-11-17 00:00:00,2008-10-21 00:00:00,-27,0,0.048,LOW
1673,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,15760.0,400,0.22,2008-04-24 00:00:00,2008-04-24 00:00:00,0,0,0.093,LOW
1674,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,47.28,6,0.09,2008-04-24 00:00:00,2008-04-24 00:00:00,0,0,0.008,LOW
1675,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,10925.0,500,0.73,2008-04-24 00:00:00,2008-04-24 00:00:00,0,0,0.004,LOW
1691,Aurobindo Pharma Limited,Vietnam,Air,507.0,4159.45,29232.0,10080,0.05,2008-07-07 00:00:00,2008-06-20 00:00:00,-17,0,0.03,LOW
1693,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Vietnam,Air,522.0,3796.05,77145.6,6720,0.38,2008-06-01 00:00:00,2008-06-01 00:00:00,0,0,0.01,LOW
1719,"Orgenics, Ltd",Côte d'Ivoire,Air,17.0,,2.5,250,0.0,2008-05-09 00:00:00,2008-05-09 00:00:00,0,0,0.004,LOW
1722,S. BUYS WHOLESALER,South Africa,UNKNOWN_MODE,1047.0,,4614.0,300,0.51,2008-04-25 00:00:00,2008-04-07 00:00:00,-18,0,0.007,LOW
1723,S. BUYS WHOLESALER,South Africa,UNKNOWN_MODE,1047.0,,4155.0,300,0.23,2008-04-25 00:00:00,2008-04-25 00:00:00,0,0,0.009,LOW
1724,S. BUYS WHOLESALER,South Africa,UNKNOWN_MODE,1047.0,,1849.0,100,0.62,2008-04-25 00:00:00,2008-04-07 00:00:00,-18,0,0.001,LOW
1730,"Orgenics, Ltd",Nigeria,Air,1047.0,,11.3,1130,0.0,2008-05-28 00:00:00,2008-05-28 00:00:00,0,0,0.008,LOW
1797,BRISTOL-MYERS SQUIBB,Vietnam,Air,81.0,3013.09,2800.0,400,0.12,2008-10-03 00:00:00,2008-10-03 00:00:00,0,0,0.001,LOW
1798,STRIDES ARCOLAB LIMITED,Vietnam,Air,502.0,7575.6,15631.0,10780,0.02,2008-08-19 00:00:00,2008-08-19 00:00:00,0,0,0.062,LOW
1801,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,24783.3,670,0.21,2008-08-20 00:00:00,2008-05-08 00:00:00,-104,0,0.011,LOW
1802,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,11060.0,2000,0.09,2008-08-20 00:00:00,2008-05-21 00:00:00,-91,0,0.054,LOW
1803,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,16630.0,1000,0.28,2008-08-20 00:00:00,2008-05-14 00:00:00,-98,0,0.027,LOW
1804,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,435.9,30,0.06,2008-08-20 00:00:00,2008-05-08 00:00:00,-104,0,0.009,LOW
1820,"Orgenics, Ltd",Haiti,Air,257.0,2851.72,78610.0,1123,0.7,2008-10-27 00:00:00,2008-10-27 00:00:00,0,0,0.02,LOW
1861,"Trinity Biotech, Plc",Rwanda,Air,234.0,5446.06,47260.0,340,1.39,2008-08-16 00:00:00,2008-08-16 00:00:00,0,0,0.0,LOW
1888,Aurobindo Pharma Limited,Rwanda,Air,5311.0,30408.04,569281.31,47879,0.2,2008-07-23 00:00:00,2008-07-22 00:00:00,-1,0,0.154,LOW
1889,Aurobindo Pharma Limited,Rwanda,Air,6768.0,38120.96,725539.69,61021,0.2,2008-07-23 00:00:00,2008-07-23 00:00:00,0,0,0.074,LOW
1905,Aurobindo Pharma Limited,Vietnam,Air,1047.0,,37023.0,4300,0.14,2008-09-19 00:00:00,2008-09-19 00:00:00,0,0,0.025,LOW
1919,Aurobindo Pharma Limited,Vietnam,Air,1114.0,5822.44,26143.5,18030,0.02,2008-10-03 00:00:00,2008-10-03 00:00:00,0,0,0.03,LOW
1926,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,663.5,50,0.22,2008-07-10 00:00:00,2008-07-14 00:00:00,4,1,0.357,MEDIUM
1927,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,715.0,250,0.1,2008-07-10 00:00:00,2008-07-08 00:00:00,-2,0,0.005,LOW
1928,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,1096.2,60,0.61,2008-07-10 00:00:00,2008-07-08 00:00:00,-2,0,0.002,LOW
1929,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,150.48,12,0.06,2008-07-10 00:00:00,2008-07-08 00:00:00,-2,0,0.013,LOW
1939,"Orgenics, Ltd",Zambia,Air,889.0,7303.52,30.0,3000,0.0,2008-09-22 00:00:00,2008-09-22 00:00:00,0,0,0.052,LOW
1940,"Orgenics, Ltd",Guyana,Air,49.0,1047.39,15333.87,213,0.72,2008-10-29 00:00:00,2008-10-29 00:00:00,0,0,0.007,LOW
1941,"Orgenics, Ltd",Nigeria,Air,1927.0,24870.05,65.02,6502,0.0,2008-10-15 00:00:00,2008-10-15 00:00:00,0,0,0.077,LOW
1942,"Orgenics, Ltd",Nigeria,Air,1566.0,19992.75,549931.25,6875,0.8,2008-09-12 00:00:00,2008-09-12 00:00:00,0,0,0.076,LOW
1954,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,Air,113.0,2709.98,35674.8,434,0.68,2008-12-02 00:00:00,2008-12-02 00:00:00,0,0,0.006,LOW
1955,Aurobindo Pharma Limited,Vietnam,Air,159.0,2568.6,12540.0,1100,0.19,2008-11-24 00:00:00,2008-11-24 00:00:00,0,0,0.01,LOW
1956,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Vietnam,Air,613.0,3247.73,85596.0,8400,0.34,2008-11-25 00:00:00,2008-11-25 00:00:00,0,0,0.013,LOW
1957,CIPLA LIMITED,Vietnam,Air,323.0,2335.19,26448.0,3648,0.12,2008-12-03 00:00:00,2008-12-03 00:00:00,0,0,0.008,LOW
1971,ZEPHYR BIOMEDICALS,Guyana,Air,34.0,648.27,4050.0,108,1.5,2008-12-15 00:00:00,2008-12-15 00:00:00,0,0,0.0,LOW
1972,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Ethiopia,Air,2147.0,11066.17,160866.0,5958,1.35,2008-11-03 00:00:00,2008-10-13 00:00:00,-21,0,0.007,LOW
1973,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Ethiopia,Air,1445.0,7303.25,107514.0,3982,1.35,2008-11-03 00:00:00,2008-11-03 00:00:00,0,0,0.003,LOW
2008,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",Ethiopia,Air,5057.0,44347.71,160954.0,6998,23.0,2008-10-07 00:00:00,2008-10-07 00:00:00,0,0,0.006,LOW
2014,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,7080.0,300,0.79,2008-08-25 00:00:00,2008-08-14 00:00:00,-11,0,0.003,LOW
2015,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,557.6,40,0.06,2008-08-25 00:00:00,2008-08-14 00:00:00,-11,0,0.009,LOW
2146,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",Ethiopia,Air,2509.0,19882.25,79810.0,3470,23.0,2009-01-26 00:00:00,2009-01-20 00:00:00,-6,0,0.006,LOW
2147,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",Ethiopia,Air,2535.0,22433.91,80730.0,3510,23.0,2008-12-03 00:00:00,2008-12-03 00:00:00,0,0,0.006,LOW
2148,BIOLYTICAL LABORATORIES INC.,Zimbabwe,Air,1047.0,,12706.65,5000,2.54,2009-02-03 00:00:00,2009-02-03 00:00:00,0,0,0.014,LOW
2153,Aurobindo Pharma Limited,Vietnam,Air,581.0,2653.27,17400.0,6000,0.05,2008-11-27 00:00:00,2008-11-27 00:00:00,0,0,0.018,LOW
2156,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,20410.0,1300,0.52,2009-05-17 00:00:00,2008-10-09 00:00:00,-220,0,0.042,LOW
2157,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,733.2,120,0.03,2009-05-17 00:00:00,2008-10-09 00:00:00,-220,0,0.005,LOW
2158,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,424.08,6,0.26,2009-05-17 00:00:00,2008-10-09 00:00:00,-220,0,0.001,LOW
2159,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,540.4,40,0.06,2009-05-17 00:00:00,2008-10-09 00:00:00,-220,0,0.009,LOW
2171,"Orgenics, Ltd",Nigeria,Air,1723.0,22451.67,460080.0,5751,0.8,2009-04-08 00:00:00,2009-04-08 00:00:00,0,0,0.059,LOW
2173,INVERNESS MEDICAL INNOVATIONS SOUTH AFRICA (PTY) LTD,Namibia,Air,3.0,963.34,225.0,3,3.0,2009-01-27 00:00:00,2009-01-27 00:00:00,0,0,0.137,LOW
2257,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Guyana,Air,28.0,692.38,2700.0,100,1.35,2009-02-25 00:00:00,2009-01-27 00:00:00,-29,0,0.002,LOW
2295,"Trinity Biotech, Plc",Namibia,Air,22.0,1003.52,2176.0,68,1.6,2009-03-02 00:00:00,2009-03-02 00:00:00,0,0,0.0,LOW
2297,Aurobindo Pharma Limited,Vietnam,Air,2228.0,9809.7,21600.0,9000,0.04,2009-04-07 00:00:00,2009-04-07 00:00:00,0,0,0.049,LOW
2298,Aurobindo Pharma Limited,Vietnam,Air,1047.0,,7805.0,700,0.19,2009-04-10 00:00:00,2009-04-10 00:00:00,0,0,0.004,LOW
2305,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Nigeria,Air,2067.0,7933.38,1260000.0,25000,1.68,2009-04-08 00:00:00,2009-04-08 00:00:00,0,0,0.021,LOW
2328,"Orgenics, Ltd",Haiti,Air,382.0,3241.06,117600.0,1680,0.7,2009-03-16 00:00:00,2009-03-16 00:00:00,0,0,0.029,LOW
2399,Aurobindo Pharma Limited,Haiti,Air,187.0,1903.54,10500.0,2100,0.05,2009-04-02 00:00:00,2009-04-02 00:00:00,0,0,0.03,LOW
2417,"Orgenics, Ltd",Mozambique,Air,2655.0,25052.69,648000.0,9000,0.72,2009-05-26 00:00:00,2009-05-26 00:00:00,0,0,0.081,LOW
2429,S. BUYS WHOLESALER,South Africa,Air,1047.0,,3359.84,176,0.21,2009-03-17 00:00:00,2008-11-28 00:00:00,-109,0,0.003,LOW
2430,S. BUYS WHOLESALER,South Africa,Air,1047.0,,24583.3,5017,0.08,2009-03-24 00:00:00,2008-12-01 00:00:00,-113,0,0.053,LOW
2431,S. BUYS WHOLESALER,South Africa,Air,1047.0,,3390.85,929,0.02,2009-03-31 00:00:00,2008-12-02 00:00:00,-119,0,0.013,LOW
2432,S. BUYS WHOLESALER,South Africa,Air,1047.0,,36582.0,6700,0.09,2009-06-23 00:00:00,2009-01-29 00:00:00,-145,0,0.054,LOW
2436,S. BUYS WHOLESALER,South Africa,Air,1047.0,,19062.0,1350,0.24,2009-05-12 00:00:00,2008-12-30 00:00:00,-133,0,0.023,LOW
2437,S. BUYS WHOLESALER,South Africa,Air,1047.0,,16307.2,1120,0.49,2009-05-26 00:00:00,2009-01-22 00:00:00,-124,0,0.011,LOW
2438,S. BUYS WHOLESALER,South Africa,Air,1047.0,,371.0,100,0.06,2009-03-31 00:00:00,2008-11-21 00:00:00,-130,0,0.004,LOW
2439,S. BUYS WHOLESALER,South Africa,Air,1047.0,,2920.0,1000,0.05,2009-03-30 00:00:00,2009-01-21 00:00:00,-68,0,0.015,LOW
2440,S. BUYS WHOLESALER,South Africa,Air,1047.0,,4035.2,260,0.26,2009-03-30 00:00:00,2009-01-21 00:00:00,-68,0,0.004,LOW
2441,BRISTOL-MYERS SQUIBB,Uganda,Air,3000.0,428.91,1100.4,60,0.61,2009-05-04 00:00:00,2009-05-04 00:00:00,0,0,0.01,LOW
2447,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,160900.0,5000,0.36,2009-04-17 00:00:00,2009-04-17 00:00:00,0,0,0.048,LOW
2450,S. BUYS WHOLESALER,South Africa,Air,1047.0,,2265.9,166,2.73,2009-06-25 00:00:00,2009-04-20 00:00:00,-66,0,0.011,LOW
2451,S. BUYS WHOLESALER,South Africa,Air,1047.0,,15150.0,1500,0.17,2009-06-25 00:00:00,2009-04-20 00:00:00,-66,0,0.015,LOW
2463,CIPLA LIMITED,Rwanda,Air,719.0,853.88,71344.0,7840,0.15,2009-04-20 00:00:00,2009-04-20 00:00:00,0,0,0.01,LOW
2474,S. BUYS WHOLESALER,South Africa,Air,1047.0,,1440.0,40,0.12,2009-07-31 00:00:00,2009-04-20 00:00:00,-102,0,0.008,LOW
2475,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,43.2,6,0.08,2009-07-31 00:00:00,2009-05-04 00:00:00,-88,0,0.008,LOW
2476,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,43.2,6,0.08,2009-07-31 00:00:00,2009-06-08 00:00:00,-53,0,0.008,LOW
2477,"Orgenics, Ltd",Guyana,Air,130.0,1859.79,38250.0,425,0.9,2009-06-05 00:00:00,2009-06-05 00:00:00,0,0,0.017,LOW
2478,"Orgenics, Ltd",Guyana,Air,87.0,1205.7,24840.0,276,0.9,2009-07-01 00:00:00,2009-07-01 00:00:00,0,0,0.005,LOW
2481,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,300.2,76,0.07,2009-05-15 00:00:00,2009-04-23 00:00:00,-22,0,0.015,LOW
2499,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Nigeria,Air,69.0,1332.43,3000.3,73,0.34,2009-05-20 00:00:00,2009-05-20 00:00:00,0,0,0.012,LOW
2502,"Trinity Biotech, Plc",Kenya,Air,2.0,12561.4,160.0,5,1.6,2009-06-18 00:00:00,2009-06-18 00:00:00,0,0,0.0,LOW
2503,"Trinity Biotech, Plc",Kenya,Air,4995.0,275.0,159840.0,4995,1.6,2009-06-18 00:00:00,2009-06-18 00:00:00,0,0,0.024,LOW
2506,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Nigeria,Air,309.0,3777.93,83844.0,2040,0.34,2009-07-14 00:00:00,2009-07-14 00:00:00,0,0,0.033,LOW
2536,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Rwanda,Air,3393.0,30661.5,317528.28,26932,0.2,2009-07-20 00:00:00,2009-07-20 00:00:00,0,0,0.011,LOW
2539,BIO-RAD LABORATORIES (FRANCE),Côte d'Ivoire,Air,1073.0,8114.11,110000.0,1000,2.75,2009-06-10 00:00:00,2009-07-15 00:00:00,35,1,0.534,MEDIUM
2558,"Orgenics, Ltd",Namibia,Air,195.0,2008.54,56000.0,800,0.7,2009-06-15 00:00:00,2009-06-15 00:00:00,0,0,0.036,LOW
2559,Aurobindo Pharma Limited,Vietnam,Air,30.0,4111.71,1950.0,150,0.43,2009-06-08 00:00:00,2009-06-08 00:00:00,0,0,0.007,LOW
2562,BIO-RAD LABORATORIES (FRANCE),Côte d'Ivoire,Air,158.0,4318.21,15400.0,140,2.75,2009-06-09 00:00:00,2009-06-09 00:00:00,0,0,0.083,LOW
2571,CIPLA LIMITED,Namibia,Air,251.0,1484.75,3800.0,2000,0.03,2009-08-18 00:00:00,2009-08-18 00:00:00,0,0,0.017,LOW
2588,BRISTOL-MYERS SQUIBB,Vietnam,Air,1047.0,,840.0,120,0.12,2009-08-19 00:00:00,2009-08-19 00:00:00,0,0,0.002,LOW
2601,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,438.0,20,0.73,2009-10-12 00:00:00,2009-08-03 00:00:00,-70,0,0.001,LOW
2602,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,1475.2,320,0.08,2009-07-21 00:00:00,2009-07-21 00:00:00,0,0,0.006,LOW
2603,"Orgenics, Ltd",Zambia,Air,590.0,5962.58,144000.0,2000,0.72,2009-11-11 00:00:00,2009-10-29 00:00:00,-13,0,0.084,LOW
2632,ABBOTT LABORATORIES (PUERTO RICO),Guyana,Air,589.0,314.0,224625.27,2733,0.68,2009-08-07 00:00:00,2009-08-07 00:00:00,0,0,0.023,LOW
2647,BIO-RAD LABORATORIES (FRANCE),Côte d'Ivoire,Air,107.0,1845.74,7535.0,100,1.88,2006-09-06 00:00:00,2006-09-06 00:00:00,0,0,0.028,LOW
2654,"Trinity Biotech, Plc",Haiti,Air,29.0,854.34,7875.0,45,1.75,2006-10-09 00:00:00,2006-10-09 00:00:00,0,0,0.0,LOW
2655,"GILEAD SCIENCES IRELAND, INC.",Vietnam,Air,61.0,7682.69,17000.0,1000,0.57,2006-09-01 00:00:00,2006-09-01 00:00:00,0,0,0.003,LOW
2656,Aurobindo Pharma Limited,Vietnam,Air,1047.0,,152250.0,35000,0.07,2006-08-11 00:00:00,2006-08-11 00:00:00,0,0,0.183,LOW
2657,Aurobindo Pharma Limited,Vietnam,Air,1047.0,,338000.0,20000,0.28,2006-08-11 00:00:00,2006-08-11 00:00:00,0,0,0.03,LOW
2661,Aurobindo Pharma Limited,Nigeria,Air,1047.0,,1809.6,416,0.02,2006-09-28 00:00:00,2006-09-28 00:00:00,0,0,0.008,LOW
2662,Aurobindo Pharma Limited,Nigeria,Air,1047.0,,2041.2,486,0.07,2006-09-28 00:00:00,2006-09-28 00:00:00,0,0,0.014,LOW
2680,Aurobindo Pharma Limited,Zambia,Air,316.0,3850.8,19071.3,906,0.09,2007-01-29 00:00:00,2007-01-29 00:00:00,0,0,0.006,LOW
2681,Aurobindo Pharma Limited,Zambia,Air,3217.0,14364.29,432009.2,38780,0.19,2006-11-13 00:00:00,2006-11-13 00:00:00,0,0,0.273,LOW
2683,Aurobindo Pharma Limited,Nigeria,Air,1047.0,,16906.8,4632,0.06,2006-12-07 00:00:00,2006-12-07 00:00:00,0,0,0.022,LOW
2684,Aurobindo Pharma Limited,Nigeria,Air,1047.0,,356.9,166,0.04,2006-12-07 00:00:00,2006-12-07 00:00:00,0,0,0.008,LOW
2685,Aurobindo Pharma Limited,Zambia,Air,11179.0,49824.57,1018132.0,60784,0.56,2006-12-20 00:00:00,2006-12-20 00:00:00,0,0,0.041,LOW
2686,Aurobindo Pharma Limited,Vietnam,Air,3822.0,25124.12,5050.0,1000,0.02,2007-03-14 00:00:00,2007-03-14 00:00:00,0,0,0.027,LOW
2687,CIPLA LIMITED,Vietnam,Air,1047.0,,2440.0,1000,0.01,2007-03-14 00:00:00,2007-03-14 00:00:00,0,0,0.007,LOW
2705,Orasure Technologies Inc.,Haiti,Air,60.0,1498.02,10000.0,25,4.0,2007-02-07 00:00:00,2007-02-07 00:00:00,0,0,0.003,LOW
2708,CIPLA LIMITED,Vietnam,Air,2336.0,21150.56,187500.0,25000,0.12,2007-07-09 00:00:00,2007-07-09 00:00:00,0,0,0.019,LOW
2721,BRISTOL-MYERS SQUIBB,Zambia,Air,1072.0,,68952.0,5408,0.21,2007-06-06 00:00:00,2007-06-06 00:00:00,0,0,0.008,LOW
2733,Orasure Technologies Inc.,Côte d'Ivoire,Air,120.0,3004.62,20000.0,50,4.0,2007-06-28 00:00:00,2007-06-28 00:00:00,0,0,0.007,LOW
2740,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Nigeria,Air,3045.0,28118.58,270000.0,10000,1.35,2007-07-10 00:00:00,2007-07-10 00:00:00,0,0,0.008,LOW
2741,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Nigeria,Air,3276.0,43664.71,310500.0,11500,1.35,2007-07-10 00:00:00,2007-08-03 00:00:00,24,1,0.502,MEDIUM
2756,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Nigeria,Air,2603.0,22838.29,216000.0,8000,1.35,2007-07-04 00:00:00,2007-07-04 00:00:00,0,0,0.006,LOW
2765,Aurobindo Pharma Limited,Vietnam,Air,2895.0,18045.24,277425.0,22500,0.41,2007-10-02 00:00:00,2007-10-02 00:00:00,0,0,0.021,LOW
2766,Aurobindo Pharma Limited,Vietnam,Air,1047.0,,950.0,500,0.01,2007-10-02 00:00:00,2007-10-02 00:00:00,0,0,0.019,LOW
2767,BRISTOL-MYERS SQUIBB,Vietnam,Air,161.0,2514.05,5600.0,800,0.12,2007-11-08 00:00:00,2007-11-08 00:00:00,0,0,0.002,LOW
2785,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,Air,340.0,2326.1,16440.0,200,0.27,2007-09-10 00:00:00,2007-09-10 00:00:00,0,0,0.002,LOW
2794,"Standard Diagnostics, Inc.",Tanzania,Air,3336.0,27791.62,200000.0,10000,0.8,2007-12-19 00:00:00,2007-12-19 00:00:00,0,0,0.066,LOW
2795,"Standard Diagnostics, Inc.",Tanzania,Air,1456.0,14505.37,100000.0,5000,0.8,2008-01-22 00:00:00,2008-01-22 00:00:00,0,0,0.039,LOW
2796,"Orgenics, Ltd",Namibia,Air,1047.0,,11250.0,150,3.0,2007-08-29 00:00:00,2007-08-29 00:00:00,0,0,0.013,LOW
2808,Aurobindo Pharma Limited,Ethiopia,Air,2318.0,6755.81,54350.75,35065,0.03,2007-11-20 00:00:00,2007-12-24 00:00:00,34,1,0.444,MEDIUM
2823,"Trinity Biotech, Plc",Guyana,Air,732.0,6524.19,71040.0,2220,1.6,2007-12-03 00:00:00,2007-12-03 00:00:00,0,0,0.001,LOW
2892,BRISTOL-MYERS SQUIBB,Uganda,Air,6.0,,3313.8,140,0.79,2008-03-31 00:00:00,2008-03-31 00:00:00,0,0,0.001,LOW
2921,"JSI R&T INSTITUTE, INC.",South Africa,UNKNOWN_MODE,1047.0,,3630.0,500,0.03,2008-01-29 00:00:00,2008-01-29 00:00:00,0,0,0.003,LOW
2922,"JSI R&T INSTITUTE, INC.",South Africa,UNKNOWN_MODE,1047.0,,535.2,20,0.89,2008-01-29 00:00:00,2008-01-29 00:00:00,0,0,0.013,LOW
2923,"JSI R&T INSTITUTE, INC.",South Africa,UNKNOWN_MODE,1047.0,,443.0,10,1.48,2008-01-29 00:00:00,2008-01-29 00:00:00,0,0,0.017,LOW
2927,"Trinity Biotech, Plc",Rwanda,Air,2300.0,38425.29,144000.0,4500,1.6,2008-01-10 00:00:00,2008-01-10 00:00:00,0,0,0.005,LOW
2947,Aurobindo Pharma Limited,Vietnam,Air,83.0,2426.05,600.0,400,0.02,2008-01-22 00:00:00,2008-01-22 00:00:00,0,0,0.009,LOW
2960,"Trinity Biotech, Plc",Haiti,Air,1047.0,,278.0,2,1.39,2008-08-22 00:00:00,2008-08-22 00:00:00,0,0,0.001,LOW
2965,"Trinity Biotech, Plc",Haiti,Air,1047.0,,556.0,4,1.39,2008-02-27 00:00:00,2008-02-18 00:00:00,-9,0,0.001,LOW
2993,"JSI R&T INSTITUTE, INC.",South Africa,UNKNOWN_MODE,1047.0,,696.0,200,0.12,2008-01-21 00:00:00,2008-01-04 00:00:00,-17,0,0.001,LOW
2994,"JSI R&T INSTITUTE, INC.",South Africa,UNKNOWN_MODE,1047.0,,23808.0,1200,0.66,2008-01-21 00:00:00,2008-01-04 00:00:00,-17,0,0.003,LOW
2995,"JSI R&T INSTITUTE, INC.",South Africa,UNKNOWN_MODE,1047.0,,1271.1,30,1.41,2008-01-21 00:00:00,2008-01-04 00:00:00,-17,0,0.004,LOW
2996,"JSI R&T INSTITUTE, INC.",South Africa,UNKNOWN_MODE,1047.0,,32.31,3,0.13,2008-01-21 00:00:00,2008-01-04 00:00:00,-17,0,0.006,LOW
3007,BRISTOL-MYERS SQUIBB,Côte d'Ivoire,Air,108.0,,3822.0,546,0.12,2008-04-08 00:00:00,2008-04-08 00:00:00,0,0,0.003,LOW
